accommodates,beds,bathrooms,number_of_reviews,review_scores_rating,neighbourhood_cleansed,tipologia,host_is_superhost,price,atratividade_bairro,dist_centro_km
5,3.0,1.5,28,4.86,Misericórdia,T2,f,228.0,5,1.7770813243310413
4,3.0,1.0,28,4.43,Santo António,T2,f,76.0,5,1.6694359909464056
4,3.0,1.0,139,4.94,Santa Maria Maior,T2,f,152.0,5,1.0068228480894006
4,2.0,2.0,44,4.7,Penha de França,T2,f,105.0,2,2.6432595956536664
5,2.0,1.0,203,4.83,São Vicente,T2,f,111.0,4,1.349310465490064
5,4.0,1.5,191,4.6,Arroios,T2,f,124.0,3,1.7767059965201726
4,3.0,1.0,124,4.84,Campo de Ourique,T2,t,94.0,3,2.0018553671234884
5,3.0,1.5,267,4.57,Campo de Ourique,T2,f,59.0,3,2.1890870708391237
3,3.0,1.0,397,4.86,Misericórdia,T2,t,94.0,5,0.7961470759359282
4,4.0,1.0,124,4.63,Santo António,T2,f,61.0,5,1.7598517884241076
4,4.0,1.0,270,4.2,Santa Maria Maior,T2,f,96.0,5,0.6101229485355663
4,4.0,1.5,84,4.69,Santa Maria Maior,T2,t,152.0,5,0.3770202809664969
5,4.0,2.5,244,4.68,São Vicente,T2,f,105.0,4,1.642608005558997
4,2.0,1.5,219,4.7,Misericórdia,T2,t,97.0,5,1.0120096548200173
5,3.0,1.0,350,4.9,Misericórdia,T2,f,95.0,5,1.2918669139343335
4,3.0,1.0,15,4.27,Campo de Ourique,T2,f,76.0,3,2.4996359226169793
4,2.0,1.0,39,4.95,Arroios,T2,t,122.0,3,1.0998369053497035
4,2.0,1.0,48,4.88,Arroios,T2,t,119.0,3,0.9977565440483591
4,3.0,1.0,160,4.86,Ajuda,T2,t,75.0,2,6.048136519180554
4,4.0,1.0,77,4.77,Penha de França,T2,f,60.0,2,2.3925300240551164
4,5.0,1.0,156,4.77,São Vicente,T2,f,65.0,4,1.4739435508328491
4,3.0,2.0,239,4.86,São Vicente,T2,t,130.0,4,1.3839075458743246
4,4.0,1.0,227,4.63,Campo de Ourique,T2,f,65.0,3,2.6930139805135447
4,3.0,1.0,163,4.85,Santa Maria Maior,T2,f,136.0,5,0.9525031341579671
5,2.0,2.0,459,4.77,Santo António,T2,t,141.0,5,1.6879289550824363
4,2.0,1.0,26,4.31,Estrela,T2,f,86.0,4,2.280299005832791
5,3.0,1.0,42,4.83,Ajuda,T2,f,72.0,2,5.081060360839717
4,2.0,1.0,309,4.9,Santa Maria Maior,T2,f,130.0,5,1.2030334041055315
4,2.0,1.0,333,4.84,Santa Maria Maior,T2,f,126.0,5,1.1832075053324964
6,4.0,1.0,591,4.86,Belém,T2,t,88.0,4,5.8928820673370845
4,3.0,1.0,350,4.92,Estrela,T2,t,109.0,4,2.0162861121303735
4,3.0,1.0,10,4.5,Santa Maria Maior,T2,t,80.0,5,0.29835905371835086
6,4.0,1.0,31,4.84,Estrela,T2,t,174.0,4,2.425410692094594
4,3.0,1.0,195,4.73,Santa Maria Maior,T2,f,72.0,5,1.1683798493147288
4,2.0,1.0,91,4.76,Arroios,T2,t,88.0,3,1.3530535126109204
4,3.0,1.0,372,4.72,Estrela,T2,f,58.0,4,1.9651901668837306
5,4.0,2.0,139,4.83,Santa Maria Maior,T2,t,189.0,5,0.6933593679622341
4,3.0,2.0,30,4.83,Lumiar,T2,f,108.0,2,6.893226157728096
4,3.0,2.0,278,4.83,Santo António,T2,t,131.0,5,2.6883279993487568
4,3.0,1.0,399,4.94,Misericórdia,T2,t,130.0,5,1.108305601233149
4,2.0,2.0,218,4.82,Estrela,T2,f,77.0,4,1.8425572579893823
6,4.0,1.0,305,4.79,Misericórdia,T2,t,151.0,5,0.9260278108507065
5,4.0,1.5,159,4.75,Misericórdia,T2,f,102.0,5,0.8277279820156292
2,1.0,1.0,47,4.81,Alcântara,T2,f,58.0,3,4.300346090854711
6,4.0,2.0,223,4.74,Santa Maria Maior,T2,f,121.0,5,0.6216837371480444
4,3.0,1.0,169,4.8,Santo António,T2,f,140.0,5,1.5605205762496857
5,3.0,1.0,509,4.82,Santa Maria Maior,T2,f,120.0,5,0.6582111169217565
4,3.0,1.5,298,4.97,Arroios,T2,t,116.0,3,1.4607448042487778
6,4.0,1.0,90,4.74,Misericórdia,T2,f,149.0,5,1.0138911533033463
5,2.0,1.0,151,4.77,Santa Maria Maior,T2,f,89.0,5,0.8276220368083873
4,3.0,2.0,96,4.88,Santa Maria Maior,T2,t,163.0,5,0.4342031502885915
6,4.0,2.0,32,4.5,Parque das Nações,T2,f,226.0,3,8.20490150155308
6,4.0,1.5,11,4.45,Parque das Nações,T2,f,241.0,3,7.36318224403934
4,3.0,1.0,25,4.36,Campo de Ourique,T2,f,77.0,3,2.091939315151324
6,3.0,1.0,81,4.67,Arroios,T2,f,106.0,3,2.0776893802216954
5,3.0,1.0,610,4.85,Santa Maria Maior,T2,t,151.0,5,0.41005749225587573
4,2.0,2.0,326,4.5,Santa Maria Maior,T2,f,199.0,5,0.5498714042508147
4,3.0,2.0,122,4.8,Misericórdia,T2,t,119.0,5,1.2417881797776216
4,2.0,2.0,52,4.69,Arroios,T2,t,99.0,3,2.273793900301707
4,3.0,2.0,112,4.8,Lumiar,T2,t,120.0,2,6.388176298530876
5,3.0,1.0,15,4.13,Arroios,T2,f,70.0,3,2.097230302248131
4,3.0,2.0,16,4.13,Santa Maria Maior,T2,t,119.0,5,0.8756482601929877
4,3.0,1.0,512,4.92,Santa Maria Maior,T2,t,225.0,5,1.0466932317689976
6,4.0,1.5,12,4.5,Parque das Nações,T2,f,204.0,3,9.671917654464888
4,3.0,1.0,47,4.91,Santa Maria Maior,T2,t,135.0,5,0.6592819311654082
6,5.0,2.0,3,4.33,Santa Maria Maior,T2,f,146.0,5,0.5521220258295252
4,4.0,1.0,10,4.3,Areeiro,T2,t,75.0,2,3.9506570016942004
4,4.0,1.0,6,4.33,Estrela,T2,f,208.0,4,2.9560898817670833
4,2.0,1.0,12,3.67,Misericórdia,T2,t,153.0,5,0.9352414742924741
4,2.0,1.0,558,4.9,Santa Maria Maior,T2,t,99.0,5,0.3871443603553784
3,2.0,1.0,296,4.78,Misericórdia,T2,f,79.0,5,0.9546092183799918
6,0.0,1.0,229,4.33,Misericórdia,T2,f,73.0,5,1.0372045764696975
4,2.0,1.5,49,4.9,São Vicente,T2,f,152.0,4,1.2335759243628905
4,3.0,2.0,153,4.57,São Vicente,T2,f,150.0,4,1.420725625931624
6,4.0,1.0,143,4.41,São Vicente,T2,f,82.0,4,1.108713577860921
4,3.0,1.0,210,4.51,Campo de Ourique,T2,f,110.0,3,1.9091764822203174
2,3.0,1.0,102,4.91,São Vicente,T2,t,84.0,4,1.2666734785602956
4,2.0,1.0,201,4.81,Santo António,T2,f,81.0,5,1.4815399436463919
4,3.0,1.0,142,4.96,Santo António,T2,t,93.0,5,1.6369929414846862
5,3.0,1.0,360,4.89,Misericórdia,T2,t,123.0,5,1.6903704223858746
4,3.0,1.5,6,4.5,Arroios,T2,f,152.0,3,2.90792599978148
4,4.0,1.0,211,4.87,Santa Maria Maior,T2,t,128.0,5,0.3137679815598698
6,4.0,1.0,157,4.94,São Vicente,T2,t,132.0,4,1.7184173367224291
4,2.0,1.0,169,4.64,Santo António,T2,t,133.0,5,2.0523397278521744
4,3.0,2.0,114,4.94,Santa Maria Maior,T2,t,160.0,5,0.5775657063081255
6,3.0,1.0,83,4.72,Alcântara,T2,f,119.0,3,3.648293259335853
6,3.0,1.0,351,4.94,Santa Maria Maior,T2,f,119.0,5,1.0218817442181642
6,3.0,1.0,57,4.7,Estrela,T2,f,95.0,4,1.6350962281770738
6,4.0,2.0,106,4.62,Carnide,T2,f,82.0,1,7.212379756355113
6,3.0,1.0,66,4.83,São Vicente,T2,t,121.0,4,1.4118349939956225
5,4.0,1.0,199,4.56,Santa Maria Maior,T2,f,109.0,5,0.7665780506928788
4,3.0,1.0,481,4.71,Santa Maria Maior,T2,f,84.0,5,0.7592813140534176
5,3.0,2.0,55,4.91,Parque das Nações,T2,t,207.0,3,7.613323305806787
6,3.0,1.0,5,4.2,Arroios,T2,f,90.0,3,2.7108473095131522
4,2.0,1.0,340,4.82,Arroios,T2,t,84.0,3,1.4812849784713598
4,2.0,1.0,105,4.79,Santa Maria Maior,T2,f,136.0,5,0.7805354134791912
4,3.0,1.0,247,4.6,São Vicente,T2,f,49.0,4,1.4382926735626729
4,3.0,1.0,27,4.56,Santa Maria Maior,T2,f,167.0,5,0.5010538621373635
3,2.0,1.0,98,4.64,São Vicente,T2,f,69.0,4,1.1162430887566337
4,3.0,2.0,121,4.99,Parque das Nações,T2,t,136.0,3,8.13046100814029
4,2.0,1.0,38,4.89,Misericórdia,T2,f,72.0,5,1.5093270608740363
6,4.0,1.0,275,4.67,Santa Maria Maior,T2,f,120.0,5,0.3507013758674071
6,3.0,1.0,305,4.72,Santo António,T2,f,81.0,5,1.7188986691986443
4,2.0,1.0,314,4.71,Santa Maria Maior,T2,f,91.0,5,1.0765997594109011
6,2.0,1.0,180,4.84,São Vicente,T2,f,198.0,4,0.935639874627371
6,3.0,1.0,165,4.85,Areeiro,T2,t,102.0,2,3.6066283113888593
6,3.0,1.0,184,4.76,Santa Maria Maior,T2,f,180.0,5,0.8227903775553151
4,2.0,2.0,88,4.24,Santa Maria Maior,T2,f,147.0,5,0.29433684484371847
4,3.0,1.0,453,4.55,Misericórdia,T2,f,60.0,5,1.5428297403387232
4,3.0,1.0,74,4.8,Santa Maria Maior,T2,f,167.0,5,0.9769199360970598
6,4.0,1.0,167,4.84,Arroios,T2,t,101.0,3,1.551306039079784
2,1.0,1.0,39,4.33,Campo de Ourique,T2,f,64.0,3,2.7500210153638975
6,3.0,2.0,350,4.54,São Vicente,T2,f,108.0,4,1.4889167348907375
4,3.0,2.0,274,4.91,Estrela,T2,t,195.0,4,1.9024860476028715
4,4.0,1.0,241,4.86,Santa Maria Maior,T2,t,143.0,5,1.0457252040858527
5,2.0,1.0,361,4.72,Santo António,T2,f,80.0,5,2.0693714086468438
4,4.0,1.0,153,4.58,Misericórdia,T2,f,94.0,5,1.4376070689437142
6,3.0,2.0,403,4.79,Santa Maria Maior,T2,t,164.0,5,0.5942751870709113
6,3.0,2.0,247,4.79,Santa Maria Maior,T2,t,145.0,5,0.5893170751419075
4,3.0,1.0,204,4.85,Santo António,T2,t,110.0,5,1.36573459104126
5,3.0,2.0,119,4.92,Estrela,T2,f,124.0,4,1.9590343098758392
6,5.0,1.0,381,4.55,Misericórdia,T2,f,94.0,5,1.017712660686012
3,2.0,2.0,324,4.83,São Vicente,T2,t,80.0,4,1.295898111755362
5,2.0,1.0,56,4.7,Arroios,T2,f,145.0,3,2.7087117781178374
4,2.0,1.0,65,4.75,Arroios,T2,f,102.0,3,2.7331455147465964
5,3.0,1.0,174,4.4,Estrela,T2,f,60.0,4,1.6824699794295828
4,2.0,1.0,164,4.87,São Vicente,T2,t,99.0,4,1.186230792306543
5,2.0,1.0,86,4.62,Arroios,T2,f,87.0,3,1.5091396383715212
6,3.0,1.0,122,4.61,Parque das Nações,T2,f,102.0,3,7.714426144262609
4,2.0,1.0,9,4.67,Arroios,T2,t,122.0,3,1.0957610328707805
4,2.0,1.0,8,4.75,Arroios,T2,t,116.0,3,0.9959017433329352
4,2.0,1.0,408,4.94,Estrela,T2,f,81.0,4,2.0954453226975067
4,3.0,1.0,497,4.87,Misericórdia,T2,f,114.0,5,1.3132431250343322
6,2.0,2.0,194,4.76,Estrela,T2,t,149.0,4,1.6717446035884045
4,3.0,1.0,176,4.85,Santo António,T2,f,159.0,5,1.555521685834562
5,3.0,1.0,117,4.81,Misericórdia,T2,f,143.0,5,1.0154329602108978
4,2.0,1.0,2,5.0,Arroios,T2,f,85.0,3,3.1127184618421544
4,2.0,1.0,191,4.74,Misericórdia,T2,f,88.0,5,0.9450177082618155
4,2.0,1.0,164,4.65,Penha de França,T2,t,69.0,2,1.8904326064956083
4,3.0,1.0,83,4.73,São Vicente,T2,f,90.0,4,1.5864139756501512
5,3.0,1.0,12,4.58,São Vicente,T2,f,74.0,4,1.1143886176647575
4,2.0,1.0,380,4.88,Misericórdia,T2,t,168.0,5,1.3717223982055384
4,2.0,1.0,279,4.85,Santa Maria Maior,T2,t,68.0,5,0.7651967696597299
6,4.0,1.0,22,4.73,Belém,T2,f,126.0,4,5.379707532695302
4,2.0,2.0,118,4.86,Estrela,T2,t,170.0,4,2.046766652875193
4,2.0,1.0,71,4.85,Belém,T2,f,114.0,4,5.202535420454972
4,2.0,2.0,430,4.84,Arroios,T2,f,110.0,3,1.3701616763595719
4,2.0,1.5,216,4.65,Penha de França,T2,f,90.0,2,2.054635841130254
6,3.0,1.5,211,4.91,São Vicente,T2,t,130.0,4,1.1096671645198797
5,4.0,2.0,314,4.62,Alvalade,T2,f,66.0,3,5.368978235155622
4,3.0,2.0,376,4.78,Avenidas Novas,T2,t,89.0,3,2.720103130764186
4,3.0,2.0,398,4.87,Avenidas Novas,T2,t,96.0,3,2.8667756647911355
4,3.0,1.0,69,4.88,Santa Maria Maior,T2,t,180.0,5,0.584805490083506
4,2.0,1.0,341,4.97,Misericórdia,T2,t,138.0,5,1.394135206829119
5,2.0,2.0,38,4.53,Arroios,T2,f,240.0,3,1.8277211748787654
4,2.0,2.0,323,4.95,Misericórdia,T2,t,128.0,5,1.6828666642585977
5,3.0,1.0,123,4.85,Lumiar,T2,t,83.0,2,6.531844674457985
4,3.0,1.0,156,4.71,Arroios,T2,f,80.0,3,1.050394162463582
5,4.0,1.0,477,4.92,Misericórdia,T2,t,163.0,5,1.333863672926021
5,4.0,1.0,134,4.85,Misericórdia,T2,t,85.0,5,1.5021608832438513
6,3.0,1.0,106,4.87,Misericórdia,T2,t,117.0,5,1.0407059070587024
4,3.0,1.0,93,4.62,São Vicente,T2,f,100.0,4,1.6797952574395625
4,2.0,1.0,240,4.97,Estrela,T2,t,117.0,4,1.9596842614777414
3,3.0,1.0,313,4.63,Misericórdia,T2,f,114.0,5,1.0206967411410244
6,2.0,1.0,369,4.68,Santa Maria Maior,T2,f,86.0,5,1.1132071236476828
4,3.0,1.0,290,4.7,Misericórdia,T2,f,112.0,5,1.5727218196413708
4,2.0,1.0,503,4.55,Santa Maria Maior,T2,f,82.0,5,0.6878105427501464
4,3.0,1.5,73,4.89,Areeiro,T2,f,134.0,2,4.156146569874724
3,2.0,1.0,39,4.85,Misericórdia,T2,t,99.0,5,1.7678512200596153
4,4.0,2.5,440,4.69,Misericórdia,T2,f,89.0,5,1.023256127045638
5,2.0,1.5,150,4.93,Santa Maria Maior,T2,t,186.0,5,0.9397321296297562
4,3.0,1.0,342,4.87,Santa Maria Maior,T2,t,100.0,5,0.37628445315851256
4,3.0,1.0,18,4.22,Arroios,T2,t,90.0,3,1.1578718590993236
4,4.0,1.0,283,4.7,Santa Maria Maior,T2,f,100.0,5,1.1150607282447522
5,2.0,1.0,211,4.66,Santa Maria Maior,T2,f,79.0,5,1.1160827087428402
4,2.0,2.0,49,4.94,Parque das Nações,T2,t,204.0,3,7.613323305806787
4,3.0,1.0,277,4.76,Misericórdia,T2,t,94.0,5,1.1958098471740988
4,3.0,1.0,216,4.86,Santo António,T2,f,120.0,5,1.1863510431035802
4,2.0,1.0,51,4.82,Misericórdia,T2,t,161.0,5,1.14940061539206
5,4.0,1.0,148,4.78,Santa Maria Maior,T2,f,107.0,5,0.7719507902261334
6,3.0,2.0,234,4.85,Santa Maria Maior,T2,t,235.0,5,0.8959550331144229
4,3.0,2.0,55,4.91,Parque das Nações,T2,t,245.0,3,7.632369319381295
4,3.0,1.0,24,4.71,Arroios,T2,f,121.0,3,2.5536419708351734
4,3.0,1.0,341,4.87,Santo António,T2,t,141.0,5,1.6798957041863973
6,2.0,1.0,455,4.78,Misericórdia,T2,f,56.0,5,1.2736800459548023
4,4.0,1.0,83,4.48,Santo António,T2,f,135.0,5,1.583724909191552
4,3.0,2.0,1,5.0,Santo António,T2,t,124.0,5,1.5801276265264599
4,3.0,1.0,195,4.52,Santa Maria Maior,T2,f,73.0,5,0.7873275170917314
3,2.0,1.0,331,4.76,Santa Maria Maior,T2,t,87.0,5,0.9200071959254487
6,4.0,1.0,352,4.81,São Vicente,T2,t,151.0,4,0.9552967709503353
5,2.0,1.0,178,4.88,Benfica,T2,t,84.0,1,7.8979416364370065
4,2.0,1.0,238,4.36,Misericórdia,T2,f,93.0,5,1.281619488975227
3,2.0,1.0,221,4.36,Arroios,T2,f,60.0,3,2.845561878150149
4,2.0,1.0,256,4.73,Santo António,T2,f,152.0,5,1.3420450509424904
4,3.0,2.0,169,4.79,Avenidas Novas,T2,t,111.0,3,3.1894486811283618
3,2.0,1.0,377,4.75,Santa Maria Maior,T2,f,79.0,5,1.1081090007308514
4,3.0,2.0,281,4.77,Santa Maria Maior,T2,f,137.0,5,0.7445542936458475
6,3.0,1.0,57,4.84,São Vicente,T2,f,68.0,4,1.8708166706154976
6,3.0,2.0,321,4.42,Santa Maria Maior,T2,f,132.0,5,0.8678722774060595
4,3.0,2.0,338,4.79,Avenidas Novas,T2,t,92.0,3,2.8515324765978303
4,3.0,2.0,307,4.83,Avenidas Novas,T2,t,104.0,3,2.8420561361038224
2,1.0,1.0,6,4.67,Campo de Ourique,T2,f,150.0,3,2.8361846568961515
4,3.0,1.0,166,4.59,Arroios,T2,f,90.0,3,1.4435826639700882
4,3.0,1.0,230,4.95,Santa Maria Maior,T2,t,89.0,5,0.7243195676183044
5,2.0,1.0,344,4.93,Santa Maria Maior,T2,t,81.0,5,0.7900381168177518
4,3.0,1.0,276,4.77,Santa Maria Maior,T2,f,90.0,5,0.6249518113158983
4,3.0,1.0,140,4.39,Misericórdia,T2,f,125.0,5,1.322876013791317
4,3.0,1.0,243,4.77,Misericórdia,T2,t,124.0,5,1.1198842594691227
3,2.0,1.0,124,4.53,Misericórdia,T2,f,35.0,5,1.5614765829392974
5,4.0,1.0,232,4.53,São Vicente,T2,f,81.0,4,1.655904038636192
4,3.0,1.0,94,4.79,Arroios,T2,f,55.0,3,1.940037196332687
4,3.0,1.0,3,5.0,Avenidas Novas,T2,f,110.0,3,4.566415762438443
6,3.0,1.0,383,4.79,Santa Maria Maior,T2,f,140.0,5,0.9885811640174896
4,2.0,1.0,304,4.94,Avenidas Novas,T2,t,114.0,3,3.046427411332911
4,2.0,1.0,54,4.7,São Vicente,T2,t,56.0,4,1.7492086005963219
3,2.0,1.0,239,4.92,Misericórdia,T2,t,103.0,5,0.9592527205352888
5,2.0,1.5,73,4.71,Marvila,T2,f,115.0,1,5.678350452308916
4,3.0,1.0,336,4.92,Arroios,T2,f,99.0,3,1.641487924780359
6,3.0,2.0,333,4.9,Santa Maria Maior,T2,t,190.0,5,0.8311835873021309
4,2.0,1.0,178,4.71,Santa Maria Maior,T2,f,135.0,5,0.3645100753437346
6,4.0,1.0,55,4.73,Misericórdia,T2,f,154.0,5,1.0333493141193357
5,2.0,1.0,128,4.58,Alcântara,T2,f,50.0,3,4.213530618750451
3,1.0,1.0,140,4.17,São Vicente,T2,f,52.0,4,1.6749346209589309
6,4.0,2.5,374,4.86,São Vicente,T2,t,140.0,4,1.6290116799734913
4,3.0,1.0,318,4.76,Misericórdia,T2,f,114.0,5,1.2496270793641033
5,2.0,2.0,527,4.76,São Vicente,T2,f,94.0,4,0.970555744628785
4,2.0,1.0,295,4.84,São Vicente,T2,t,101.0,4,1.2755206276576285
3,2.0,1.0,16,4.69,Santa Maria Maior,T2,f,167.0,5,1.0164468842218428
4,2.0,2.0,227,4.88,São Vicente,T2,t,125.0,4,1.6160529731931215
4,3.0,1.0,353,4.89,Santo António,T2,t,145.0,5,1.6231601995583633
4,3.0,1.0,248,4.82,Santa Maria Maior,T2,f,170.0,5,0.33208005474743524
6,3.0,1.0,79,4.97,Misericórdia,T2,f,110.0,5,1.7635555739484197
4,3.0,2.0,3,4.67,Parque das Nações,T2,f,80.0,3,6.154101595204672
4,3.0,1.0,152,4.91,Santo António,T2,t,220.0,5,1.3457651623051667
4,4.0,1.0,889,4.79,Areeiro,T2,t,64.0,2,4.2570315884913335
3,2.0,1.0,379,4.64,Misericórdia,T2,t,69.0,5,0.9134542914601202
4,2.0,1.0,12,4.75,Arroios,T2,f,73.0,3,1.7990454297879648
4,2.0,1.0,290,4.75,Arroios,T2,t,87.0,3,2.9764058926681636
4,3.0,1.0,156,4.78,Santa Maria Maior,T2,t,146.0,5,0.5341215073015243
4,3.0,1.0,196,4.81,Santa Maria Maior,T2,t,142.0,5,0.3624268009481236
5,4.0,2.0,174,4.84,Santa Maria Maior,T2,f,205.0,5,0.7213739312464602
4,2.0,2.0,77,4.55,Misericórdia,T2,t,131.0,5,0.5374993075032246
4,2.0,1.0,472,4.86,Santo António,T2,t,143.0,5,1.4073669003222236
4,2.0,1.0,456,4.75,Santo António,T2,f,95.0,5,1.604182451120687
6,3.0,1.0,219,4.75,São Vicente,T2,f,74.0,4,1.2364061788339678
6,7.0,1.0,17,4.76,Arroios,T2,f,95.0,3,2.3802035855286565
4,3.0,1.5,246,4.7,Arroios,T2,f,95.0,3,1.225670801779982
4,3.0,1.0,176,4.83,São Vicente,T2,t,125.0,4,1.2464220041962992
6,2.0,1.0,46,4.87,Alcântara,T2,f,108.0,3,3.8193130928697254
4,2.0,1.0,273,4.81,São Vicente,T2,t,91.0,4,1.255876798329311
4,2.0,2.0,155,4.57,São Vicente,T2,f,150.0,4,1.8035627763252478
4,2.0,2.0,68,4.46,Estrela,T2,f,125.0,4,1.9440336891104715
4,2.0,1.0,184,4.68,Santo António,T2,f,75.0,5,1.7861082383746003
4,2.0,2.0,279,4.81,Alcântara,T2,f,98.0,3,4.328120541639559
4,3.0,1.0,438,4.76,Misericórdia,T2,t,75.0,5,1.1320097059075338
6,3.0,3.0,40,4.98,Avenidas Novas,T2,t,169.0,3,3.5550974929400394
4,2.0,1.0,107,4.21,Santa Maria Maior,T2,f,79.0,5,0.9546876647590693
4,3.0,1.0,119,4.61,Penha de França,T2,t,50.0,2,3.0296346320232734
3,2.0,1.0,304,4.83,São Vicente,T2,f,77.0,4,1.2663437473187937
4,3.0,1.0,309,4.83,Santo António,T2,t,65.0,5,1.2299189758385722
4,4.0,2.0,81,4.99,Campo de Ourique,T2,t,180.0,3,3.0458879184532415
4,3.0,3.0,215,4.95,Misericórdia,T2,t,231.0,5,1.343213531168569
5,3.0,2.0,53,4.62,Santa Maria Maior,T2,f,122.0,5,1.0526614366922045
6,3.0,1.0,49,4.73,Santo António,T2,f,105.0,5,1.623353651016355
6,3.0,1.0,76,4.66,Arroios,T2,f,140.0,3,2.062739049426628
4,3.0,1.0,191,4.71,Misericórdia,T2,f,118.0,5,1.1869273112200305
4,3.0,1.5,297,4.74,Santa Maria Maior,T2,f,180.0,5,0.7149228130438793
6,4.0,1.0,28,4.71,Belém,T2,f,121.0,4,7.280804648126668
4,2.0,2.0,212,4.77,São Domingos de Benfica,T2,t,84.0,1,6.749728146509753
4,3.0,1.0,156,4.21,Santo António,T2,f,77.0,5,2.313527792939524
4,2.0,1.0,306,4.72,Misericórdia,T2,f,97.0,5,1.1151065806883096
3,2.0,1.0,413,4.91,Santa Maria Maior,T2,t,97.0,5,1.085505179674541
5,4.0,1.0,337,4.78,Areeiro,T2,t,89.0,2,4.277490178482509
4,2.0,1.0,218,4.51,Estrela,T2,f,59.0,4,1.8816891115293792
4,3.0,1.0,15,4.73,Santa Maria Maior,T2,t,98.0,5,0.9547652841902566
6,2.0,1.0,2,4.5,Alcântara,T2,f,80.0,3,4.960683729128393
3,1.0,1.0,99,4.77,Lumiar,T2,f,50.0,2,7.660386366975139
4,2.0,2.0,457,4.89,Santo António,T2,t,147.0,5,2.5106292499968577
4,3.0,1.0,306,4.97,Santa Maria Maior,T2,t,155.0,5,0.6893508028651905
4,3.0,1.0,326,4.79,Santa Maria Maior,T2,t,64.0,5,1.0069704486344346
4,3.0,1.0,230,4.62,Alcântara,T2,f,54.0,3,4.059764664897265
6,3.0,2.0,121,4.58,Arroios,T2,f,104.0,3,1.3511788136135128
4,2.0,1.0,202,4.25,Misericórdia,T2,f,63.0,5,1.1033233168332872
4,3.0,1.0,55,4.76,Arroios,T2,f,170.0,3,2.5226320574936003
4,3.0,1.5,312,4.41,Santa Maria Maior,T2,f,61.0,5,0.9097569857751526
4,3.0,1.0,275,4.92,Areeiro,T2,t,111.0,2,4.1204651148333955
6,3.0,2.0,15,3.73,Penha de França,T2,f,128.0,2,2.7692211047625848
4,3.0,1.0,129,4.58,Santo António,T2,f,133.0,5,1.9060990236295734
4,2.0,0.0,26,4.42,Parque das Nações,T2,f,65.0,3,9.128416005499366
6,4.0,1.0,3,4.33,Misericórdia,T2,f,168.0,5,1.0784460038380637
6,3.0,1.0,65,4.43,São Vicente,T2,f,111.0,4,1.3146092804661396
4,3.0,2.0,18,4.56,Arroios,T2,f,239.0,3,1.2929491655782333
5,2.0,1.0,316,4.93,Misericórdia,T2,t,161.0,5,1.5439927162993012
5,4.0,2.0,190,4.75,Belém,T2,f,74.0,4,7.438255054272969
4,3.0,1.0,209,4.84,Santa Maria Maior,T2,t,149.0,5,0.48924691037452456
6,4.0,1.0,121,4.8,Arroios,T2,f,89.0,3,2.8433889787174937
4,3.0,1.0,654,4.81,Areeiro,T2,t,64.0,2,4.140970306524936
7,4.0,1.0,130,4.82,São Vicente,T2,t,105.0,4,1.3049085490616559
5,3.0,2.0,338,4.89,Misericórdia,T2,t,156.0,5,1.5389431042015542
3,2.0,1.0,173,4.94,Estrela,T2,f,142.0,4,2.2919102151267188
9,4.0,2.0,160,4.53,Misericórdia,T2,f,86.0,5,1.4033716884884881
6,3.0,1.0,201,4.7,São Vicente,T2,f,91.0,4,1.6311741967275526
4,3.0,1.0,146,4.91,São Vicente,T2,t,121.0,4,1.2927009335159283
2,1.0,1.0,381,4.98,Arroios,T2,t,158.0,3,1.4739799269453528
4,3.0,1.0,342,4.97,Arroios,T2,t,164.0,3,1.4738816106049515
4,3.0,1.0,304,4.98,Arroios,T2,t,159.0,3,1.4750846813832543
3,2.0,1.0,262,4.67,Misericórdia,T2,f,87.0,5,1.1244688820479571
4,2.0,1.0,341,4.87,Santa Maria Maior,T2,t,91.0,5,1.147658589695802
4,3.0,2.0,172,4.98,São Vicente,T2,t,136.0,4,1.1997216754825615
2,2.0,1.0,217,4.91,Santa Maria Maior,T2,t,87.0,5,0.9645327141527786
5,3.0,1.0,1,5.0,Arroios,T2,f,130.0,3,2.165271856030559
5,2.0,1.0,238,4.66,Santa Maria Maior,T2,f,79.0,5,1.118655606608631
4,3.0,1.0,278,4.82,Santa Maria Maior,T2,t,156.0,5,0.48169674332739926
4,3.0,2.0,262,4.61,Arroios,T2,f,78.0,3,3.1210175222781933
4,2.0,1.5,364,4.93,Santa Maria Maior,T2,t,146.0,5,1.0042502271416298
3,2.0,1.0,164,4.55,Misericórdia,T2,f,67.0,5,1.5847835331801303
5,2.0,1.0,309,4.69,Santa Maria Maior,T2,f,86.0,5,1.1081090007308514
4,3.0,1.5,326,4.52,Misericórdia,T2,f,106.0,5,1.014769764687666
5,3.0,1.0,247,4.74,Santa Maria Maior,T2,f,176.0,5,0.4776743299010593
4,3.0,1.0,141,4.19,Santa Maria Maior,T2,f,121.0,5,0.45673315602789405
4,2.0,1.0,40,4.78,Arroios,T2,t,95.0,3,1.2972146184585862
4,2.0,1.0,124,4.68,Misericórdia,T2,f,238.0,5,1.0795767022213578
6,3.0,1.0,622,4.72,Misericórdia,T2,f,76.0,5,1.1572408102883185
4,2.0,1.0,209,4.7,Misericórdia,T2,t,49.0,5,1.4062709199271306
5,4.0,1.0,21,4.67,Santo António,T2,f,109.0,5,1.982274127415561
